Time (s),Channel 1 (V),Channel 2 (V)
-0.0005067725,-0.7389412074791796,0.04308523384621761
-0.0005066425,-0.7396249441514444,0.04308523384621761
-0.0005065125,-0.7420180225043731,0.04342420100033503
-0.0005063825000000001,-0.743043627512771,0.04342420100033503
-0.0005062525000000001,-0.7447529691934343,0.04342420100033503
-0.0005061225000000001,-0.7471460475463629,0.04342420100033503
-0.0005059925000000001,-0.7478297842186278,0.04410213530856956
-0.0005058625000000001,-0.749197257563158,0.04376316815445259
-0.0005057325,-0.7505647309076899,0.04444110246268744
-0.0005056025,-0.751590335916088,0.04478006961680471
-0.0005054725,-0.7529578092606179,0.04478006961680471
-0.0005053425,-0.7546671509412812,0.04444110246268729
-0.0005052125000000001,-0.7546671509412812,0.04444110246268729
-0.0005050825000000001,-0.7563764926219445,0.04410213530856986
-0.0005049525000000001,-0.7574020976303422,0.0447800696168044
-0.0005048225000000001,-0.7580858343026075,0.04444110246268744
-0.0005046925,-0.7601370443194045,0.04545800392503956
-0.0005045625,-0.7618463860000672,0.04545800392503986
-0.0005044325,-0.7621882543361997,0.04613593823327439
-0.0005043025,-0.7642394643529957,0.04579697107915698
-0.0005041725000000001,-0.7662906743697915,0.04579697107915698
-0.0005040425000000001,-0.7676581477143223,0.04545800392503956
-0.0005039125000000001,-0.7693674893949856,0.04613593823327439
-0.0005037825000000001,-0.7714186994117804,0.04579697107915713
-0.0005036525,-0.772786172756313,0.04545800392503986
-0.0005035225,-0.7748373827731083,0.04613593823327439
-0.0005033925,-0.775862987781506,0.04613593823327439
-0.0005032625,-0.7768885927899039,0.04647490538739181
-0.0005031325000000001,-0.7775723294621693,0.04715283969562666
-0.0005030025000000001,-0.7803072761512304,0.04681387254150923
-0.0005028725000000001,-0.7813328811596285,0.04715283969562666
-0.0005027425000000001,-0.7833840911764234,0.04715283969562666
-0.0005026125000000001,-0.7844096961848219,0.04613593823327485
-0.0005024825,-0.7857771695293537,0.04681387254150923
-0.0005023525,-0.7874865112100163,0.04681387254150939
-0.0005022225,-0.7878283795461489,0.04715283969562666
-0.0005020925000000001,-0.7905633262352101,0.04681387254150923
-0.0005019625000000001,-0.7912470629074755,0.04681387254150923
-0.0005018325000000001,-0.7926145362520061,0.04715283969562666
-0.0005017025000000001,-0.7943238779326686,0.04715283969562666
-0.0005015725000000001,-0.7946657462688019,0.04715283969562666
-0.0005014425,-0.795691351277201,0.04715283969562666
-0.0005013125,-0.7980844296301293,0.04715283969562666
-0.0005011825,-0.7994519029746592,0.04715283969562666
-0.0005010525,-0.8001356396469246,0.04749180684974408
-0.0005009225000000001,-0.8021868496637203,0.0478307740038615
-0.0005007925000000001,-0.8028705863359857,0.04816974115797891
-0.0005006625000000001,-0.8035543230082506,0.04783077400386165
-0.0005005325000000001,-0.8045799280166486,0.04816974115797876
-0.0005004025,-0.805605533025048,0.04783077400386197
-0.0005002725,-0.8079986113779762,0.0488476754662136
-0.0005001425,-0.8093660847225062,0.04850870831209633
-0.0005000125,-0.810391689730904,0.04816974115797891
-0.0004998825000000001,-0.8107335580670367,0.04918664262033118
-0.0004997525000000001,-0.8127847680838327,0.04884767546621376
-0.0004996225000000001,-0.8138103730922306,0.04986457692856602
-0.0004994925000000001,-0.8158615831090257,0.05020354408268328
-0.0004993625,-0.8179127931258225,0.04850870831209556
-0.0004992325,-0.817912793125823,0.04681387254150923
-0.0004991025,-0.8189383981342204,0.04681387254150923
-0.0004989725,-0.8199640031426185,0.04816974115797891
-0.0004988425000000001,-0.8213314764871491,0.0495256097744486
-0.0004987125000000001,-0.8233826865039451,0.05054251123680086
-0.0004985825000000001,-0.8247501598484757,0.0495256097744486
-0.0004984525000000001,-0.8264595015291382,0.04918664262033133
-0.0004983225000000001,-0.827143238201404,0.04850870831209664
-0.0004981925,-0.8295363165543332,0.04850870831209649
-0.0004980625,-0.8305619215627312,0.04884767546621391
-0.0004979325,-0.8312456582349961,0.04918664262033118
-0.0004978025000000001,-0.8329549999156594,0.04918664262033118
-0.0004976725000000001,-0.8343224732601899,0.04850870831209633
-0.0004975425000000001,-0.8339806049240575,0.05020354408268343
-0.0004974125000000001,-0.8367155516131174,0.04918664262033164
-0.0004972825000000001,-0.8373992882853837,0.05054251123680024
-0.0004971525,-0.8384248932937828,0.0505425112368007
-0.0004970225,-0.840476103310578,0.05020354408268313
-0.0004968925,-0.8408179716467106,0.0495256097744486
-0.0004967625,-0.8421854449912411,0.0495256097744486
-0.0004966325000000001,-0.8435529183357717,0.04918664262033118
-0.0004965025000000001,-0.845262260016435,0.04986457692856602
-0.0004963725000000001,-0.8456041283525676,0.05054251123680055
-0.0004962425000000001,-0.8466297333609651,0.05054251123680086
-0.0004961125,-0.8473134700332318,0.05054251123680086
-0.0004959825,-0.8490228117138947,0.05054251123680086
-0.0004958525,-0.8500484167222921,0.05054251123680086
-0.0004957225,-0.8510740217306902,0.05054251123680086
-0.0004955925000000001,-0.8527833634113535,0.05088147839091828
-0.0004954625000000001,-0.8538089684197514,0.05054251123680086
-0.0004953325000000001,-0.8548345734281493,0.05054251123680086
-0.0004952025000000001,-0.8568857834449444,0.05020354408268358
-0.0004950725000000001,-0.8579113884533429,0.05088147839091797
-0.0004949425,-0.8582532567894765,0.05088147839091843
-0.0004948125,-0.8596207301340066,0.0512204455450357
-0.0004946825,-0.8603044668062718,0.05155941269915312
-0.0004945525000000001,-0.8609882034785372,0.05088147839091828
-0.0004944225000000001,-0.8620138084869351,0.0512204455450357
-0.0004942925000000001,-0.8644068868398638,0.05088147839091828
-0.0004941625000000001,-0.8644068868398638,0.05122044554503555
-0.0004940325000000001,-0.8667999651927911,0.05155941269915297
-0.0004939025,-0.8678255702011908,0.05088147839091843
-0.0004937725,-0.8688511752095887,0.0512204455450357
-0.0004936425,-0.8698767802179861,0.0512204455450357
-0.0004935125,-0.8698767802179861,0.0512204455450357
-0.0004933825000000001,-0.8715861218986494,0.05189837985327055
-0.0004932525000000001,-0.8732954635793126,0.05054251123680086
-0.0004931225000000001,-0.8739792002515777,0.0512204455450354
-0.0004929925000000001,-0.8750048052599755,0.0512204455450357
-0.0004928625,-0.8763722786045072,0.05155941269915312
-0.0004927325,-0.8773978836129047,0.05155941269915328
-0.0004926025,-0.8777397519490373,0.05189837985327055
-0.0004924725,-0.8791072252935679,0.0512204455450357
-0.0004923425000000001,-0.8801328303019658,0.05155941269915312
-0.0004922125000000001,-0.8808165669742312,0.05155941269915312
-0.0004920825000000001,-0.8825259086548937,0.05155941269915312
-0.0004919525000000001,-0.8825259086548944,0.05155941269915312
-0.0004918225,-0.8842352503355581,0.0512204455450357
-0.0004916925,-0.8849189870078238,0.05122044554503555
-0.0004915625,-0.8862864603523537,0.05088147839091828
-0.0004914325,-0.8869701970246189,0.0512204455450357
-0.0004913025000000001,-0.8886795387052822,0.0512204455450357
-0.0004911725000000001,-0.8897051437136803,0.05088147839091828
-0.0004910425000000001,-0.8910726170582108,0.05088147839091828
-0.0004909125000000001,-0.8917563537304759,0.05088147839091828
-0.0004907825000000001,-0.8927819587388737,0.05088147839091828
-0.0004906525,-0.8931238270750076,0.05054251123680101
-0.0004905225,-0.8948331687556709,0.05088147839091858
-0.0004903925,-0.8965425104363334,0.05155941269915312
-0.0004902625000000001,-0.895858773764068,0.05088147839091828
-0.0004901325000000001,-0.8975681154447313,0.05155941269915312
-0.0004900025000000001,-0.8992774571253945,0.05155941269915312
-0.0004898725000000001,-0.8992774571253945,0.05122044554503585
-0.0004897425000000001,-0.9006449304699244,0.05155941269915297
-0.0004896125,-0.9016705354783231,0.0512204455450357
-0.0004894825,-0.9013286671421914,0.0512204455450357
-0.0004893525,-0.9033798771589865,0.0512204455450357
-0.0004892225,-0.9040636138312517,0.05020354408268343
-0.0004890925000000001,-0.9050892188396498,0.05020354408268343
-0.0004889625000000001,-0.9047473505035171,0.05088147839091828
-0.0004888325000000001,-0.906114823848047,0.05088147839091828
-0.0004887025000000001,-0.9064566921841802,0.05088147839091828
-0.0004885725,-0.9074822971925791,0.05088147839091828
-0.0004884425,-0.9095335072093743,0.05088147839091828
-0.0004883125,-0.9098753755455069,0.05088147839091828
-0.0004881825,-0.9119265855623029,0.05088147839091828
-0.0004880525,-0.9129521905707008,0.05155941269915312
-0.0004879225,-0.9132940589068335,0.05020354408268343
-0.0004877925,-0.914661532251364,0.05020354408268343
-0.0004876625,-0.9153452689236294,0.05020354408268343
-0.0004875325,-0.9160290055958946,0.05054251123680086
-0.0004874025,-0.9160290055958946,0.05054251123680086
-0.0004872725,-0.91671274226816,0.05054251123680086
-0.0004871425,-0.9180802156126906,0.05054251123680086
-0.0004870125,-0.9191058206210885,0.05054251123680086
-0.0004868825,-0.9204732939656193,0.0512204455450357
-0.0004867525,-0.9211570306378845,0.05189837985327055
-0.0004866225,-0.922524503982415,0.04986457692856602
-0.0004864925,-0.922524503982415,0.04816974115797891
-0.0004863625,-0.9235501089908131,0.0478307740038615
-0.0004862325,-0.9249175823353437,0.04850870831209633
-0.0004861025,-0.9259431873437416,0.05054251123680086
-0.0004859725,-0.9262850556798743,0.0512204455450357
-0.0004858425,-0.9273106606882724,0.05155941269915312
-0.0004857125,-0.928678134032803,0.04986457692856602
-0.0004855825,-0.9293618707050681,0.04918664262033118
-0.0004854525,-0.9290200023689357,0.04918664262033118
-0.0004853225,-0.9303874757134662,0.0495256097744486
-0.0004851925,-0.9310712123857314,0.05054251123680086
-0.0004850625,-0.9314130807218641,0.05054251123680086
-0.0004849325,-0.9324386857302622,0.05020354408268343
-0.0004848025,-0.9324386857302622,0.04986457692856602
-0.0004846725,-0.934489895747058,0.05020354408268343
-0.0004845425,-0.9341480274109255,0.05088147839091828
-0.0004844125,-0.9351736324193234,0.05054251123680086
-0.0004842825,-0.9361992374277213,0.04986457692856602
-0.0004841525,-0.9355155007554561,0.04918664262033118
-0.0004840225,-0.9375667107722521,0.04850870831209633
-0.0004838925,-0.9382504474445172,0.04884767546621376
-0.0004837625,-0.9385923157806499,0.04918664262033118
-0.0004836325,-0.9396179207890478,0.04918664262033118
-0.0004835025,-0.9399597891251805,0.0495256097744486
-0.0004833725,-0.9413272624697111,0.04918664262033118
-0.0004832425,-0.9420109991419765,0.0495256097744486
-0.0004831125,-0.9433784724865071,0.0495256097744486
-0.0004829825,-0.9433784724865071,0.04918664262033118
-0.0004828525,-0.9433784724865071,0.0495256097744486
-0.0004827225,-0.9457715508394358,0.04884767546621376
-0.0004825925,-0.9450878141671704,0.04850870831209633
-0.0004824625,-0.9467971558478336,0.04816974115797891
-0.0004823325,-0.9471390241839663,0.0478307740038615
-0.0004822025,-0.9478227608562317,0.04884767546621376
-0.0004820725,-0.9478227608562317,0.04918664262033118
-0.0004819425,-0.9488483658646296,0.04884767546621376
-0.0004818125,-0.9498739708730275,0.04816974115797891
-0.0004816825,-0.9512414442175583,0.04816974115797891
-0.0004815525,-0.9505577075452929,0.0478307740038615
-0.0004814225,-0.9515833125536908,0.04715283969562666
-0.0004812925,-0.9515833125536908,0.0478307740038615
-0.0004811625,-0.9526089175620889,0.0478307740038615
-0.0004810325,-0.9536345225704868,0.04715283969562666
-0.0004809025,-0.9543182592427522,0.0478307740038615
-0.0004807725,-0.9546601275788849,0.04749180684974408
-0.0004806425,-0.9550019959150173,0.04749180684974408
-0.0004805125,-0.957395074267946,0.04715283969562666
-0.0004803825,-0.957395074267946,0.04715283969562666
-0.0004802525,-0.9580788109402114,0.04681387254150923
-0.0004801225,-0.959446284284742,0.04647490538739181
-0.0004799925,-0.9597881526208747,0.04715283969562666
-0.0004798625,-0.9597881526208747,0.04715283969562666
-0.0004797325,-0.9611556259654053,0.04681387254150923
-0.0004796025,-0.9618393626376704,0.04647490538739181
-0.0004794725,-0.9621812309738031,0.04613593823327439
-0.0004793425,-0.9628649676460685,0.04647490538739181
-0.0004792125,-0.9638905726544664,0.04647490538739181
-0.0004790825,-0.9642324409905991,0.04613593823327439
-0.0004789525,-0.9645743093267318,0.04579697107915698
-0.0004788225,-0.965258045998997,0.04613593823327439
-0.0004786925,-0.9655999143351297,0.04545800392503956
-0.0004785625,-0.9655999143351297,0.04579697107915698
-0.0004784325,-0.9662836510073951,0.04511903677092213
-0.0004783025,-0.967309256015793,0.04545800392503956
-0.0004781725,-0.9686767293603236,0.04478006961680471
-0.0004780425,-0.9679929926880584,0.04511903677092213
-0.0004779125,-0.9690185976964563,0.04478006961680471
-0.0004777825,-0.9690185976964563,0.04478006961680471
-0.0004776525,-0.9700442027048544,0.04410213530856986
-0.0004775225,-0.9710698077132522,0.04410213530856986
-0.0004773925,-0.9714116760493849,0.04376316815445244
-0.0004772625,-0.9720954127216501,0.04410213530856986
-0.0004771325,-0.9727791493939155,0.04444110246268729
-0.0004770025,-0.9731210177300482,0.04511903677092213
-0.0004768725,-0.9727791493939155,0.04376316815445244
-0.0004767425,-0.9734628860661809,0.04274626669210019
-0.0004766125,-0.9748303594107115,0.04308523384621761
-0.0004764825,-0.9751722277468442,0.04274626669210019
-0.0004763525,-0.9758559644191094,0.04308523384621761
-0.0004762225,-0.9758559644191094,0.04308523384621761
-0.0004760925,-0.9761978327552421,0.04308523384621761
-0.0004759625,-0.97722343776364,0.04376316815445244
-0.0004758325,-0.9765397010913748,0.04206833238386534
-0.0004757025,-0.9775653060997727,0.04139039807563051
-0.0004755725,-0.9782490427720381,0.04274626669210019
-0.0004754425,-0.9785909111081705,0.04274626669210019
-0.0004753125,-0.9789327794443032,0.04172936522974792
-0.0004751825,-0.9792746477804359,0.04172936522974792
-0.0004750525,-0.9799583844527013,0.04172936522974792
-0.0004749225,-0.9796165161165686,0.04172936522974792
-0.0004747925,-0.9803002527888338,0.04172936522974792
-0.0004746625,-0.9806421211249665,0.04105143092151309
-0.0004745325,-0.9820095944694971,0.04105143092151309
-0.0004744025,-0.9813258577972319,0.04172936522974792
-0.0004742725,-0.9809839894610992,0.04172936522974792
-0.0004741425,-0.9826933311417625,0.04206833238386534
-0.0004740125,-0.9820095944694971,0.04240729953798276
-0.0004738825,-0.9826933311417625,0.04071246376739567
-0.0004737525,-0.9833770678140279,0.03867866084269114
-0.0004736225,-0.9826933311417625,0.03867866084269114
-0.0004734925,-0.9837189361501604,0.03935659515092597
-0.0004733625,-0.9833770678140279,0.04071246376739567
-0.0004732325,-0.9840608044862931,0.04139039807563051
-0.0004731025,-0.9847445411585585,0.04071246376739567
-0.0004729725,-0.9854282778308237,0.04003452945916082
-0.0004728425,-0.9857701461669564,0.03935659515092597
-0.0004727125,-0.9861120145030891,0.03901762799680857
-0.0004725825,-0.9864538828392218,0.03833969368857372
-0.0004724525,-0.9871376195114869,0.03867866084269114
-0.0004723225,-0.9885050928560177,0.03833969368857372
-0.0004721925,-0.9871376195114869,0.03833969368857372
-0.0004720625,-0.9888469611921502,0.03766175938033887
-0.0004719325,-0.9885050928560177,0.0380007265344563
-0.0004718025,-0.9898725662005483,0.03901762799680857
-0.0004716725,-0.990214434536681,0.03867866084269114
-0.0004715425,-0.9905563028728135,0.0380007265344563
-0.0004714125,-0.9908981712089462,0.03698382507210404
-0.0004712825,-0.9908981712089462,0.03698382507210404
-0.0004711525,-0.9908981712089462,0.03698382507210404
-0.0004710225,-0.9922656445534768,0.03698382507210404
-0.0004708925,-0.9919237762173443,0.03732279222622145
-0.0004707625,-0.9922656445534768,0.03732279222622145
-0.0004706325,-0.9919237762173443,0.03698382507210404
-0.0004705025,-0.9922656445534768,0.03664485791798662
-0.0004703725,-0.9929493812257422,0.0363058907638692
-0.0004702425,-0.9943168545702727,0.0363058907638692
-0.0004701125,-0.9932912495618749,0.0363058907638692
-0.0004699825,-0.9946587229064054,0.03698382507210404
-0.0004698525,-0.9932912495618749,0.03596692360975177
-0.0004697225,-0.99397498623414,0.03562795645563435
-0.0004695925,-0.9932912495618749,0.03528898930151693
-0.0004694625,-0.9943168545702727,0.03596692360975177
-0.0004693325,-0.9946587229064054,0.03528898930151693
-0.0004692025,-0.9943168545702727,0.03495002214739952
-0.0004690725,-0.9946587229064054,0.03528898930151693
-0.0004689425,-0.9950005912425381,0.03495002214739952
-0.0004688125,-0.9953424595786708,0.03393312068504725
-0.0004686825,-0.9956843279148033,0.03427208783916467
-0.0004685525,-0.9967099329232014,0.03393312068504725
-0.0004684225,-0.9963680645870687,0.03393312068504725
-0.0004682925,-0.9970518012593341,0.03359415353092983
-0.0004681625,-0.9967099329232014,0.03325518637681241
-0.0004680325,-0.9970518012593341,0.03257725206857758
-0.0004679025,-0.9973936695954666,0.03257725206857758
