Time (s),Channel 1 (V),Channel 2 (V)
-0.0006937457027148642,0.7143410894207394,0.1105396975155843
-0.0006935957027148641,0.7157085627652708,0.1118955661320546
-0.0006934457027148642,0.7177597727820659,0.1132514347485237
-0.0006932957027148642,0.7198109827988619,0.1149462705191108
-0.0006931457027148642,0.7215203244795252,0.1166411062896979
-0.0006929957027148642,0.7228877978240551,0.1169800734438151
-0.0006928457027148641,0.7252808761769849,0.1186749092144029
-0.0006926957027148642,0.7263064811853823,0.1196918106767547
-0.0006925457027148642,0.7283576912021783,0.1210476792932243
-0.0006923957027148642,0.7300670328828416,0.1227425150638114
-0.0006922457027148642,0.7321182428996367,0.1237594165261632
-0.0006920957027148642,0.7334857162441681,0.124776317988516
-0.0006919457027148642,0.7355369262609641,0.1271490880673379
-0.0006917957027148642,0.7372462679416274,0.128843923837925
-0.0006916457027148642,0.7389556096222899,0.1295218581461595
-0.0006914957027148641,0.7396393462945571,0.1305387596085132
-0.0006913457027148642,0.7423742929836172,0.1329115296873341
-0.0006911957027148642,0.7433998979920151,0.1332504968414515
-0.0006910457027148642,0.7447673713365457,0.1346063654579212
-0.0006908957027148642,0.7468185813533408,0.1366401683826247
-0.0006907457027148642,0.7488697913701383,0.1376570698449781
-0.0006905957027148642,0.7502372647146682,0.1379960369990954
-0.0006904457027148642,0.7522884747314642,0.1403688070779173
-0.0006902957027148642,0.7533140797398621,0.141724675694387
-0.0006901457027148641,0.7550234214205258,0.1434195114649747
-0.0006899957027148642,0.7560490264289235,0.1447753800814438
-0.0006898457027148642,0.757416499773454,0.1454533143896786
-0.0006896957027148642,0.7604933147986479,0.148165051622618
-0.0006895457027148642,0.7618607881431778,0.1498598873932043
-0.0006893957027148641,0.7632282614877104,0.1495209202390886
-0.0006892457027148642,0.7656213398406377,0.1515547231637922
-0.0006890957027148642,0.7666469448490358,0.152232657472027
-0.0006889457027148642,0.7683562865296991,0.1535885260884967
-0.0006887957027148642,0.7710912332187591,0.1563002633214348
-0.0006886457027148642,0.7717749698910266,0.1569781976296715
-0.0006884957027148642,0.7738261799078214,0.1583340662461406
-0.0006883457027148642,0.7745099165800868,0.1596899348626103
-0.0006881957027148642,0.777244863269148,0.1613847706331974
-0.0006880457027148641,0.778612336613679,0.1627406392496675
-0.0006878957027148642,0.7796379416220767,0.1637575407120193
-0.0006877457027148642,0.7823728883111378,0.165113409328489
-0.0006875957027148642,0.7833984933195359,0.1661303107908413
-0.0006874457027148642,0.7840822299918008,0.1674861794073103
-0.0006872957027148641,0.7864753083447302,0.1688420480237811
-0.0006871457027148642,0.7875009133531277,0.1698589494861329
-0.0006869957027148642,0.7892102550337909,0.1705368837943677
-0.0006868457027148642,0.7895521233699236,0.1718927524108374
-0.0006866957027148642,0.7912614650505861,0.173926555335541
-0.0006865457027148642,0.7933126750673829,0.1752824239520116
-0.0006863957027148642,0.7950220167480462,0.1762993254143639
-0.0006862457027148642,0.7953638850841789,0.1773162268767161
-0.0006860957027148642,0.7974150951009737,0.1783331283390679
-0.0006859457027148641,0.7994663051177713,0.1803669312637735
-0.0006857957027148642,0.8008337784623012,0.1817227998802426
-0.0006856457027148642,0.8028849884790972,0.1834176356508297
-0.0006854957027148642,0.8042524618236278,0.1847735042672994
-0.0006853457027148642,0.8063036718404228,0.1861293728837685
-0.0006851957027148642,0.8069874085126904,0.1871462743461221
-0.0006850457027148642,0.8097223552017503,0.1888411101167084
-0.0006848957027148642,0.810064223537883,0.1891800772708259
-0.0006847457027148642,0.8110898285462809,0.1905359458872956
-0.0006845957027148641,0.8131410385630773,0.1918918145037657
-0.0006844457027148642,0.8141666435714749,0.1929087159661175
-0.0006842957027148642,0.8158759852521382,0.1946035517367046
-0.0006841457027148642,0.8169015902605361,0.1959594203531743
-0.0006839957027148642,0.8179271952689335,0.1959594203531743
-0.0006838457027148641,0.8196365369495981,0.1976542561237623
-0.0006836957027148642,0.8216877469663932,0.1996880590484659
-0.0006835457027148642,0.8220296153025259,0.1996880590484659
-0.0006833957027148642,0.8240808253193219,0.2020608291272878
-0.0006832457027148642,0.8254482986638518,0.2027387634355224
-0.0006830957027148642,0.8274995086806493,0.204772566360228
-0.0006829457027148642,0.8292088503613118,0.2064674021308143
-0.0006827957027148642,0.8302344553697096,0.2071453364390491
-0.0006826457027148642,0.8312600603781073,0.2081622379014009
-0.0006824957027148641,0.8326275337226391,0.2091791393637546
-0.0006823457027148642,0.8343368754033016,0.2112129422884582
-0.0006821957027148642,0.8357043487478322,0.2125688109049279
-0.0006820457027148642,0.8370718220923627,0.2132467452131627
-0.0006818957027148642,0.8387811637730253,0.2146026138296318
-0.0006817457027148641,0.8391230321091595,0.2159584824461024
-0.0006815957027148642,0.840832373789822,0.2166364167543369
-0.0006814457027148642,0.8418579787982199,0.2176533182166892
-0.0006812957027148642,0.842883583806618,0.2190091868331589
-0.0006811457027148642,0.8442510571511479,0.2200260882955107
-0.0006809957027148642,0.8452766621595464,0.220704022603746
-0.0006808457027148642,0.8463022671679445,0.2220598912202157
-0.0006806957027148642,0.8483534771847403,0.2230767926825679
-0.0006805457027148642,0.8504046872015354,0.2247716284531542
-0.0006803957027148641,0.851430292209935,0.2254495627613903
-0.0006802457027148642,0.852797765554465,0.2264664642237421
-0.0006800957027148642,0.8545071072351282,0.2281612999943292
-0.0006799457027148642,0.8551908439073934,0.2288392343025641
-0.0006797957027148642,0.8565583172519236,0.2301951029190331
-0.0006796457027148642,0.8582676589325887,0.2312120043813866
-0.0006794957027148642,0.8610026056216487,0.2325678729978557
-0.0006793457027148642,0.8613444739577814,0.2339237416143254
-0.0006791957027148642,0.8620282106300465,0.2346016759225602
-0.0006790457027148641,0.864421288982976,0.2362965116931481
-0.0006788957027148642,0.8661306306636385,0.2379913474637344
-0.0006787457027148642,0.8668143673359039,0.2383303146178518
-0.0006785957027148642,0.8685237090165672,0.2407030846966738
-0.0006784457027148642,0.8688655773526995,0.2407030846966738
-0.0006782957027148641,0.8712586557056284,0.2420589533131436
-0.0006781457027148642,0.871600524041761,0.2423979204672609
-0.0006779957027148642,0.8733098657224243,0.2437537890837306
-0.0006778457027148642,0.8750192074030876,0.2454486248543177
-0.0006776957027148642,0.8757029440753524,0.2461265591625522
-0.0006775457027148642,0.8770704174198839,0.2478213949331401
-0.0006773957027148642,0.8777541540921487,0.2488382963954919
-0.0006772457027148642,0.8791216274366793,0.2495162307037267
-0.0006770957027148642,0.8804891007812095,0.2515500336284303
-0.0006769457027148641,0.8818565741257414,0.251889000782549
-0.0006767957027148642,0.8832240474702713,0.2525669350907835
-0.0006766457027148642,0.8845915208148019,0.2539228037072532
-0.0006764957027148642,0.8849333891509346,0.2542617708613706
-0.0006763457027148642,0.8863008624954645,0.2556176394778397
-0.0006761957027148641,0.8866427308315979,0.2566345409401927
-0.0006760457027148642,0.8869845991677305,0.25697350809431
-0.0006758957027148642,0.8886939408483938,0.2586683438648971
-0.0006757457027148642,0.8900614141929244,0.2600242124813668
-0.0006755957027148642,0.8910870192013218,0.2610411139437186
-0.0006754457027148642,0.8924544925458529,0.2617190482519539
-0.0006752957027148642,0.8941638342265161,0.2627359497143061
-0.0006751457027148642,0.8955313075710469,0.2647697526390106
-0.0006749957027148642,0.8962150442433118,0.2657866541013625
-0.0006748457027148641,0.8972406492517109,0.2664645884095982
-0.0006746957027148642,0.8986081225962408,0.26748148987195
-0.0006745457027148642,0.899291859268506,0.2681594241801848
-0.0006743957027148642,0.8999755959407714,0.2688373584884197
-0.0006742457027148642,0.9013430692853013,0.2701932271048887
-0.0006740957027148642,0.9023686742937005,0.2708711614131242
-0.0006739457027148642,0.9033942793020979,0.2708711614131242
-0.0006737957027148642,0.9047617526466285,0.2722270300295939
-0.0006736457027148642,0.9054454893188939,0.2735828986460636
-0.0006734957027148641,0.9068129626634249,0.2745998001084163
-0.0006733457027148642,0.9078385676718224,0.2756167015707681
-0.0006731957027148642,0.9092060410163532,0.2762946358790029
-0.0006730457027148642,0.9092060410163532,0.2776505044954726
-0.0006728957027148642,0.9102316460247506,0.2779894716495899
-0.0006727457027148641,0.9109153826970177,0.2783284388037088
-0.0006725957027148642,0.9136503293860776,0.2813791431907642
-0.0006724457027148642,0.9129665927138122,0.280362241728412
-0.0006722957027148642,0.9146759343944755,0.2820570774989991
-0.0006721457027148642,0.9153596710667405,0.2827350118072336
-0.0006719957027148642,0.9170690127474049,0.2844298475778214
-0.0006718457027148642,0.9187783544280674,0.2851077818860559
-0.0006716957027148642,0.9191202227642001,0.2854467490401733
-0.0006715457027148642,0.9201458277725976,0.2864636505025251
-0.0006713957027148641,0.9211714327809966,0.2874805519648778
-0.0006712457027148642,0.922197037789394,0.2874805519648778
-0.0006710957027148642,0.9235645111339246,0.2891753877354649
-0.0006709457027148642,0.9232226427977919,0.2895143548895823
-0.0006707957027148642,0.9249319844784544,0.2912091906601686
-0.0006706457027148641,0.9252738528145885,0.2918871249684047
-0.0006704957027148642,0.9266413261591184,0.2929040264307565
-0.0006703457027148642,0.9280087995036492,0.2939209278931088
-0.0006701957027148642,0.9286925361759144,0.2949378293554611
-0.0006700457027148642,0.9297181411843121,0.2959547308178129
-0.0006698957027148642,0.9304018778565777,0.2966326651260482
-0.0006697457027148642,0.9317693512011083,0.2979885337425179
-0.0006695957027148642,0.9324530878733737,0.2983275008966353
-0.0006694457027148642,0.9338205612179036,0.2996833695131044
-0.0006692957027148641,0.9351880345624356,0.3003613038213404
-0.0006691457027148642,0.9368973762430981,0.3017171724378095
-0.0006689957027148642,0.9365555079069656,0.3020561395919269
-0.0006688457027148642,0.9372392445792308,0.3027340739001618
-0.0006686957027148642,0.9386067179237607,0.3040899425166308
-0.0006685457027148642,0.9396323229321595,0.3040899425166314
-0.0006683957027148642,0.9396323229321595,0.3040899425166314
-0.0006682457027148642,0.9413416646128228,0.3051068439789837
-0.0006680957027148642,0.9416835329489555,0.306123745441336
-0.0006679457027148641,0.9427091379573533,0.3074796140578057
-0.0006677957027148642,0.9427091379573533,0.3074796140578057
-0.0006676457027148642,0.9433928746296187,0.3071406469036882
-0.0006674957027148642,0.943051006293486,0.3078185812119231
-0.0006673457027148642,0.9447603479741485,0.3088354826742749
-0.0006671957027148641,0.9451022163102824,0.3101913512907452
-0.0006670457027148642,0.9457859529825472,0.3105303184448624
-0.0006668957027148642,0.9474952946632105,0.3122251542154495
-0.0006667457027148642,0.9481790313354759,0.3122251542154495
-0.0006665957027148642,0.9498883730161384,0.3135810228319186
-0.0006664457027148642,0.9495465046800069,0.3142589571401539
-0.0006662957027148642,0.9505721096884043,0.3139199899860367
-0.0006661457027148642,0.9519395830329349,0.3156148257566238
-0.0006659957027148642,0.9522814513690675,0.3162927600648582
-0.0006658457027148641,0.9526233197052011,0.3166317272189764
-0.0006656957027148642,0.9543326613858636,0.3176486286813283
-0.0006655457027148642,0.9553582663942615,0.3179875958354457
-0.0006653957027148642,0.955016398058129,0.3186655301436805
-0.0006652457027148642,0.9560420030665264,0.3190044972977978
-0.0006650957027148642,0.9563838714026599,0.3200213987601503
-0.0006649457027148642,0.9570676080749247,0.3203603659142676
-0.0006647957027148642,0.9580932130833228,0.3210383002225025
-0.0006646457027148642,0.958776949755588,0.3223941688389722
-0.0006644957027148642,0.9591188180917206,0.3227331359930894
-0.0006643457027148642,0.960828159772384,0.323072103147207
-0.0006641957027148642,0.9611700281085167,0.3244279717636767
-0.0006640457027148642,0.9615118964446494,0.3240890046095593
-0.0006638957027148642,0.9625375014530468,0.3254448732260283
-0.0006637457027148641,0.9635631064614454,0.3268007418424986
-0.0006635957027148642,0.9635631064614454,0.3268007418424986
-0.0006634457027148642,0.964930579805976,0.3278176433048509
-0.0006632957027148642,0.9652724481421087,0.3281566104589683
-0.0006631457027148642,0.9652724481421087,0.3284955776130856
-0.0006629957027148642,0.9659561848143742,0.3295124790754376
-0.0006628457027148642,0.9666399214866392,0.3288345447672031
-0.0006626957027148642,0.9676655264950371,0.3301904133836728
-0.0006625457027148642,0.9683492631673025,0.3312073148460251
-0.0006623957027148641,0.9690329998395681,0.3318852491542603
-0.0006622457027148642,0.9700586048479658,0.3325631834624947
-0.0006620957027148642,0.9693748681757004,0.3322242163083773
-0.0006619457027148642,0.9697167365118331,0.3329021506166122
-0.0006617957027148642,0.9707423415202305,0.3332411177707295
-0.0006616457027148641,0.971767946528629,0.3342580192330817
-0.0006614957027148642,0.9714260781924964,0.3339190520789644
-0.0006613457027148642,0.972793551537027,0.3349359535413167
-0.0006611957027148642,0.972793551537027,0.3352749206954341
-0.0006610457027148642,0.9741610248815569,0.3366307893119032
-0.0006608957027148642,0.9738191565454252,0.3359528550036691
-0.0006607457027148642,0.9741610248815575,0.3362918221577864
-0.0006605957027148642,0.9758703665622208,0.337647690774256
-0.0006604457027148642,0.9758703665622208,0.3373087236201388
-0.0006602957027148641,0.9758703665622213,0.3383256250824915
-0.0006601457027148642,0.9768959715706189,0.3396814936989606
-0.0006599957027148642,0.9779215765790168,0.3393425265448431
-0.0006598457027148642,0.9782634449151495,0.3396814936989606
-0.0006596957027148642,0.9782634449151495,0.3400204608530779
-0.0006595457027148642,0.9792890499235477,0.3406983951613132
-0.0006593957027148642,0.9799727865958128,0.3413763294695477
-0.0006592457027148642,0.9803146549319455,0.3417152966236651
-0.0006590957027148642,0.9820239966126088,0.3434101323942522
-0.0006589457027148642,0.9816821282764762,0.3427321980860177
-0.0006587957027148642,0.9813402599403434,0.3423932309318999
-0.0006586457027148642,0.9820239966126088,0.3430711652401348
-0.0006584957027148642,0.9827077332848739,0.3447660010107219
-0.0006583457027148642,0.983391469957139,0.3447660010107219
-0.0006581957027148641,0.9833914699571397,0.3454439353189567
-0.0006580457027148642,0.9840752066294047,0.3454439353189567
-0.0006578957027148642,0.9847589433016699,0.3461218696271916
-0.0006577457027148642,0.9844170749655372,0.3461218696271916
-0.0006575957027148642,0.9854426799739349,0.3467998039354261
-0.0006574457027148642,0.9854426799739356,0.3467998039354266
-0.0006572957027148642,0.9861264166462005,0.3471387710895438
-0.0006571457027148642,0.9868101533184659,0.3474777382436612
-0.0006569957027148642,0.9868101533184659,0.3481556725518961
-0.0006568457027148641,0.9864682849823335,0.347816705397779
-0.0006566957027148642,0.9871520216545986,0.3484946397060135
-0.0006565457027148642,0.9874938899907313,0.3495115411683658
-0.0006563957027148642,0.9874938899907313,0.3491725740142483
-0.0006562457027148642,0.9878357583268637,0.3495115411683656
-0.0006560957027148641,0.9885194949991296,0.3491725740142489
-0.0006559457027148642,0.989545100007527,0.350528442630718
-0.0006557957027148642,0.989545100007527,0.350528442630718
-0.0006556457027148642,0.9898869683436597,0.3501894754766006
-0.0006554957027148642,0.9902288366797923,0.3505284426307179
-0.0006553457027148642,0.9909125733520582,0.3508674097848359
-0.0006551957027148642,0.991596310024323,0.3518843112471877
-0.0006550457027148642,0.9912544416881903,0.3518843112471877
-0.0006548957027148642,0.9912544416881903,0.3515453440930705
-0.0006547457027148641,0.9909125733520582,0.3508674097848363
-0.0006545957027148642,0.991596310024323,0.3525622455554226
-0.0006544457027148642,0.9922800466965884,0.35290121270954
-0.0006542957027148642,0.9919381783604557,0.3522232784013051
-0.0006541457027148642,0.9926219150327208,0.3535791470177742
-0.0006539957027148642,0.9926219150327212,0.3535791470177748
-0.0006538457027148642,0.9929637833688536,0.3535791470177748
-0.0006536957027148642,0.993647520041119,0.3542570813260097
-0.0006535457027148642,0.9939893883772517,0.3545960484801271
-0.0006533957027148642,0.9943312567133843,0.3549350156342443
-0.0006532457027148642,0.9946731250495169,0.3545960484801271
-0.0006530957027148642,0.9933056517049863,0.3545960484801271
-0.0006529457027148642,0.9939893883772517,0.3549350156342445
-0.0006527957027148642,0.9936475200411191,0.35425708132601
-0.0006526457027148641,0.9943312567133841,0.3552739827883618
-0.0006524957027148642,0.993647520041119,0.3549350156342445
-0.0006523457027148642,0.9939893883772517,0.3549350156342445
-0.0006521957027148642,0.9946731250495169,0.3556129499424793
-0.0006520457027148642,0.9950149933856495,0.3559519170965966
-0.0006518957027148642,0.9943312567133844,0.3552739827883621
-0.0006517457027148642,0.9943312567133844,0.3556129499424793
-0.0006515957027148642,0.9950149933856496,0.3559519170965968
-0.0006514457027148642,0.9953568617217823,0.3566298514048316
-0.0006512957027148641,0.9960405983940476,0.3559519170965971
-0.0006511457027148642,0.995698730057915,0.3566298514048316
-0.0006509957027148642,0.9960405983940477,0.356968818558949
-0.0006508457027148642,0.9967243350663129,0.3573077857130665
-0.0006506957027148642,0.996040598394048,0.3569688185589492
-0.0006505457027148641,0.9963824667301806,0.3569688185589495
-0.0006503957027148642,0.9974080717385783,0.3579857200213013
-0.0006502457027148642,0.9967243350663129,0.356968818558949
-0.0006500957027148642,0.9974080717385783,0.3579857200213013
-0.0006499457027148642,0.9970662034024457,0.3576467528671841
-0.0006497957027148642,0.9980918084108434,0.3579857200213013
-0.0006496457027148642,0.9984336767469761,0.3583246871754187
-0.0006494957027148642,0.9984336767469761,0.3583246871754187
-0.0006493457027148642,0.9977499400747113,0.3576467528671842
-0.0006491957027148641,0.9977499400747109,0.3573077857130665
-0.0006490457027148642,0.9974080717385783,0.3573077857130665
-0.0006488957027148642,0.997749940074711,0.3579857200213013
-0.0006487457027148642,0.9970662034024456,0.3573077857130665
-0.0006485957027148642,0.9974080717385782,0.357985720021301
-0.0006484457027148642,0.9974080717385786,0.3569688185589495
-0.0006482957027148642,0.9980918084108434,0.3579857200213013
-0.0006481457027148642,0.9974080717385783,0.3583246871754187
-0.0006479957027148642,0.9970662034024456,0.3576467528671839
-0.0006478457027148642,0.9963824667301805,0.3573077857130667
-0.0006476957027148642,0.9970662034024456,0.3579857200213013
-0.0006475457027148642,0.9974080717385783,0.3583246871754187
-0.0006473957027148642,0.9970662034024456,0.3579857200213013
-0.0006472457027148642,0.9974080717385782,0.3583246871754185
-0.0006470957027148641,0.9970662034024455,0.3573077857130667
-0.0006469457027148642,0.9967243350663129,0.3576467528671839
-0.0006467957027148642,0.9970662034024456,0.3573077857130665
-0.0006466457027148642,0.9960405983940477,0.356968818558949
-0.0006464957027148642,0.99638246673018,0.3576467528671836
-0.0006463457027148642,0.9960405983940478,0.3573077857130663
-0.0006461957027148642,0.9963824667301802,0.356968818558949
-0.0006460457027148642,0.9963824667301802,0.3573077857130665
-0.0006458957027148642,0.9963824667301802,0.356968818558949
-0.0006457457027148641,0.9960405983940478,0.3566298514048316
-0.0006455957027148642,0.9963824667301802,0.3566298514048316
-0.0006454457027148642,0.9967243350663129,0.3566298514048316
-0.0006452957027148642,0.9967243350663129,0.3573077857130665
-0.0006451457027148642,0.9967243350663129,0.3569688185589492
-0.0006449957027148641,0.9960405983940478,0.3562908842507145
-0.0006448457027148642,0.9963824667301802,0.356968818558949
-0.0006446957027148642,0.9960405983940477,0.356968818558949
-0.0006445457027148642,0.9950149933856496,0.3559519170965968
-0.0006443957027148642,0.9967243350663121,0.356290884250714
-0.0006442457027148642,0.995698730057915,0.3559519170965968
-0.0006440957027148642,0.995698730057915,0.3566298514048316
-0.0006439457027148642,0.9950149933856496,0.3559519170965968
-0.0006437957027148642,0.9956987300579146,0.3552739827883623
-0.0006436457027148641,0.9950149933856495,0.355612949942479
-0.0006434957027148642,0.9946731250495169,0.3549350156342445
-0.0006433457027148642,0.9943312567133844,0.3542570813260097
-0.0006431957027148642,0.9943312567133844,0.3545960484801271
-0.0006430457027148642,0.9933056517049867,0.3539181141718926
-0.0006428957027148642,0.9926219150327211,0.3539181141718922
-0.0006427457027148642,0.9926219150327211,0.3539181141718922
-0.0006425957027148642,0.9912544416881903,0.3532401798636574
-0.0006424457027148642,0.9912544416881903,0.3532401798636574
-0.0006422957027148641,0.9912544416881904,0.3532401798636572
-0.0006421457027148642,0.991596310024323,0.35290121270954
-0.0006419957027148642,0.991596310024323,0.35290121270954
-0.0006418457027148642,0.9909125733520578,0.3522232784013051
-0.0006416957027148642,0.9912544416881902,0.3515453440930706
-0.0006415457027148641,0.9905707050159255,0.3515453440930708
-0.0006413957027148642,0.9912544416881903,0.3525622455554226
-0.0006412457027148642,0.9909125733520578,0.3515453440930703
-0.0006410957027148642,0.9909125733520578,0.3518843112471877
-0.0006409457027148642,0.9905707050159253,0.3518843112471877
-0.0006407957027148642,0.990228836679792,0.3512063769389523
-0.0006406457027148642,0.9892032316713946,0.3498505083224832
-0.0006404957027148642,0.989545100007527,0.3501894754766006
-0.0006403457027148642,0.9898869683436597,0.350528442630718
-0.0006401957027148641,0.9888613633352618,0.3498505083224832
-0.0006400457027148642,0.9885194949991292,0.3498505083224832
-0.0006398957027148642,0.9878357583268638,0.3495115411683658
-0.0006397457027148642,0.9871520216545986,0.3491725740142483
-0.0006395957027148642,0.986810153318466,0.3491725740142483
-0.0006394457027148642,0.9854426799739358,0.3481556725518963
-0.0006392957027148642,0.9864682849823332,0.3484946397060135
-0.0006391457027148642,0.9854426799739353,0.3478167053977787
-0.0006389957027148642,0.9847589433016699,0.3467998039354264
-0.0006388457027148642,0.985442679973935,0.3467998039354264
-0.0006386957027148642,0.9844170749655372,0.3461218696271916
-0.0006385457027148642,0.983733338293272,0.3457829024730741
-0.0006383957027148642,0.9833914699571393,0.3451049681648393
-0.0006382457027148642,0.9837333382932719,0.3451049681648393
-0.0006380957027148641,0.9823658649487413,0.3437490995483695
-0.0006379457027148642,0.9820239966126088,0.3434101323942522
-0.0006377957027148642,0.9816821282764761,0.3427321980860173
-0.0006376457027148642,0.9823658649487415,0.3430711652401348
-0.0006374957027148642,0.9816821282764764,0.3430711652401348
-0.0006373457027148642,0.9803146549319454,0.3420542637777824
-0.0006371957027148642,0.9799727865958128,0.3417152966236651
-0.0006370457027148642,0.9803146549319455,0.3417152966236651
-0.0006368957027148642,0.9796309182596801,0.3410373623154302
-0.0006367457027148641,0.9789471815874149,0.3413763294695474
-0.0006365957027148642,0.9789471815874149,0.3406983951613128
-0.0006364457027148642,0.9779215765790168,0.340020460853078
-0.0006362957027148642,0.9779215765790168,0.3396814936989606
-0.0006361457027148642,0.9775797082428842,0.3390035593907261
-0.0006359957027148641,0.9762122348983536,0.338664592236608
-0.0006358457027148642,0.9765541032344862,0.3379866579283735
-0.0006356957027148642,0.9755284982260883,0.3366307893119038
-0.0006355457027148642,0.9748447615538229,0.3362918221577864
-0.0006353957027148642,0.9741610248815579,0.3362918221577864
-0.0006352457027148642,0.9738191565454246,0.3359528550036685
-0.0006350957027148642,0.972793551537027,0.3349359535413167
-0.0006349457027148642,0.972793551537027,0.3342580192330818
-0.0006347957027148642,0.9721098148647621,0.3342580192330818
-0.0006346457027148641,0.9714260781924959,0.3332411177707295
-0.0006344957027148642,0.9704004731840985,0.3329021506166122
-0.0006343457027148642,0.9700586048479658,0.3322242163083773
-0.0006341957027148642,0.9693748681757004,0.3318852491542599
-0.0006340457027148642,0.9686911315034356,0.3312073148460254
-0.0006338957027148642,0.9693748681756996,0.3308683476919075
-0.0006337457027148642,0.9676655264950371,0.3305293805377902
-0.0006335957027148642,0.9676655264950371,0.3308683476919076
-0.0006334457027148642,0.9666399214866392,0.329512479075438
-0.0006332957027148642,0.9656143164782416,0.3288345447672035
-0.0006331457027148642,0.9642468431337106,0.3278176433048509
-0.0006329957027148642,0.9642468431337106,0.3274786761507334
-0.0006328457027148642,0.9642468431337106,0.3261228075342638
-0.0006326957027148642,0.9632212381253131,0.3257838403801465
-0.0006325457027148641,0.963221238125312,0.3257838403801462
-0.0006323957027148642,0.9618537647807821,0.3254448732260289
-0.0006322457027148642,0.9615118964446494,0.3251059060719115
-0.0006320957027148642,0.9611700281085167,0.3240890046095593
-0.0006319457027148642,0.9608281597723841,0.3234110703013247
-0.0006317957027148642,0.9601444231001184,0.3230721031472068
-0.0006316457027148642,0.9591188180917207,0.3227331359930896
-0.0006314957027148642,0.958776949755588,0.3217162345307373
-0.0006313457027148642,0.9577513447471901,0.3206993330683851
-0.0006311957027148641,0.9577513447471897,0.32002139876015
-0.0006310457027148642,0.9567257397387923,0.3196824316060328
-0.0006308957027148642,0.9560420030665269,0.3193434644519154
-0.0006307457027148642,0.955016398058129,0.3183265629895631
-0.0006305957027148642,0.9526233197052014,0.3166317272189768
-0.0006304457027148641,0.9533070563774649,0.3176486286813278
-0.0006302957027148642,0.9515977146968024,0.316631727218976
-0.0006301457027148642,0.9512558463606697,0.3156148257566238
-0.0006299957027148642,0.9498883730161392,0.3145979242942715
-0.0006298457027148642,0.948520899671609,0.3135810228319196
-0.0006296957027148642,0.9488627680077406,0.3135810228319189
-0.0006295457027148642,0.9478371629993432,0.3129030885236844
-0.0006293957027148642,0.9468115579909453,0.3122251542154495
-0.0006292457027148642,0.9457859529825476,0.3105303184448632
-0.0006290957027148641,0.945102216310282,0.3101913512907448
-0.0006289457027148642,0.945102216310282,0.3098523841366276
-0.0006287957027148642,0.9440766113018839,0.3091744498283928
-0.0006286457027148642,0.9433928746296187,0.3078185812119231
-0.0006284957027148642,0.9420254012850886,0.3068016797495712
-0.0006283457027148642,0.9416835329489543,0.3064627125954528
-0.0006281957027148642,0.9392904545960268,0.3051068439789837
-0.0006280457027148642,0.9396323229321595,0.3051068439789837
-0.0006278957027148642,0.9392904545960268,0.3040899425166314
-0.0006277457027148642,0.9382648495876293,0.3034120082083969
